"Chromosome"	"Gene"	"Exon"	"Start"	"End"	"TGL49_0018_Cf_U_PE_402_TS"	"TGL49_0025_Cf_U_PE_334_TS"	"TGL49_0025_Cf_U_PE_394_TS"	"TGL49_0028_Cf_n_PE_384_TS"	"TGL49_0028_Cf_U_PE_329_TS"	"TGL49_0315_Cf_n_PE_395_TS"	"TGL49_0029_Cf_n_PE_393_TS"	"TGL49_0029_Cf_n_PE_397_TS"	"TGL49_0029_Cf_U_PE_330_TS"	"TGL49_0029_Cf_U_PE_381_TS"	"TGL49_0030_Cf_U_PE_331_TS"	"TGL49_0031_Cf_n_PE_392_TS"	"TGL49_0031_Cf_n_PE_401_TS"	"TGL49_0031_Cf_U_PE_396_TS"	"TGL49_0316_Cf_n_PE_378_TS"	"TGL49_0032_Cf_U_PE_381_TS"	"TGL49_0033_Cf_U_PE_383_TS"	"TGL49_0034_Cf_n_PE_377_TS"	"TGL49_0034_Cf_n_PE_382_TS"	"TGL49_0034_Cf_U_PE_344_TS"	"TGL49_0319_Cf_n_PE_361_TS"	"TGL49_0035_Cf_U_PE_370_TS"	"TGL49_0036_Cf_U_PE_337_TS"	"TGL49_0037_Cf_U_PE_323_TS"	"TGL49_0038_Cf_U_PE_329_TS"	"TGL49_0039_Cf_n_PE_394_TS"	"TGL49_0039_Cf_n_PE_402_TS"	"TGL49_0039_Cf_n_PE_414_TS"	"TGL49_0040_Cf_U_PE_327_TS"	"TGL49_0041_Cf_U_PE_327_TS"	"TGL49_0042_Cf_U_PE_327_TS"	"TGL49_0043_Cf_U_PE_328_TS"	"TGL49_0044_Cf_n_PE_382_TS"	"TGL49_0044_Cf_U_PE_326_TS"	"TGL49_0322_Cf_n_PE_360_TS"	"TGL49_0322_Cf_n_PE_383_TS"	"TGL49_0045_Cf_U_PE_329_TS"	"TGL49_0046_Cf_U_PE_403_TS"	"TGL49_0047_Cf_U_PE_328_TS"	"TGL49_0048_Cf_U_PE_325_TS"	"TGL49_0049_Cf_U_PE_319_TS"	"TGL49_0050_Cf_U_PE_319_TS"	"TGL49_0051_Cf_n_PE_394_TS"	"TGL49_0051_Cf_n_PE_396_TS"	"TGL49_0051_Cf_U_PE_323_TS"	"TGL49_0052_Cf_n_PE_378_TS"	"TGL49_0052_Cf_n_PE_396_TS"	"TGL49_0052_Cf_U_PE_420_TS"	"TGL49_0053_Cf_U_PE_425_TS"	"TGL49_0054_Cf_U_PE_409_TS"	"TGL49_0055_Cf_U_PE_374_TS"	"TGL49_0056_Cf_U_PE_320_TS"	"TGL49_0057_Cf_U_PE_372_TS"	"TGL49_0058_Cf_n_PE_372_TS"	"TGL49_0058_Cf_n_PE_378_TS"	"TGL49_0058_Cf_U_PE_428_TS"	"TGL49_0059_Cf_U_PE_466_TS"	"TGL49_0060_Cf_n_PE_403_TS"	"TGL49_0061_Cf_U_PE_397_TS"	"TGL49_0062_Cf_n_PE_351_TS"	"TGL49_0062_Cf_n_PE_367_TS"	"TGL49_0062_Cf_U_PE_373_TS"	"TGL49_0063_Cf_U_PE_381_TS"	"TGL49_0064_Cf_n_PE_438_TS"	"TGL49_0064_Cf_U_PE_411_TS"	"TGL49_0065_Cf_n_PE_403_TS"	"TGL49_0065_Cf_U_PE_387_TS"	"TGL49_0066_Cf_U_PE_364_TS"	"TGL49_0067_Cf_U_PE_400_TS"	"TGL49_0068_Cf_U_PE_468_TS"	"TGL49_0102_Cf_U_PE_378_TS"	"TGL49_0103_Cf_U_PE_365_TS"	"TGL49_0105_Cf_U_PE_393_TS"	"TGL49_0106_Cf_U_PE_370_TS"	"TGL49_0109_Cf_U_PE_373_TS"	"TGL49_0119_Cf_U_PE_390_TS"	"TGL49_0121_Cf_U_PE_373_TS"	"TGL49_0123_Cf_U_PE_382_TS"	"TGL49_0131_Cf_U_PE_392_TS"	"TGL49_0134_Cf_U_PE_414_TS"	"TGL49_0209_Cf_U_PE_378_TS"	"TGL49_0210_Cf_n_PE_376_TS"	"TGL49_0210_Cf_U_PE_403_TS"	"TGL49_0211_Cf_n_PE_374_TS"	"TGL49_0211_Cf_U_PE_384_TS"	"TGL49_0212_Cf_U_PE_367_TS"	"TGL49_0213_Cf_n_PE_379_TS"	"TGL49_0213_Cf_n_PE_401_TS"	"TGL49_0213_Cf_U_PE_372_TS"	"TGL49_0214_Cf_n_PE_382_TS"	"TGL49_0215_Cf_n_PE_395_TS"	"TGL49_0216_Cf_n_PE_403_TS"	"TGL49_0217_Cf_n_PE_412_TS"	"TGL49_0218_Cf_n_PE_417_TS"	"TGL49_0219_Cf_n_PE_395_TS"	"TGL49_0220_Cf_n_PE_392_TS"	"TGL49_0221_Cf_n_PE_395_TS"	"TGL49_0222_Cf_n_PE_378_TS"	"TGL49_0223_Cf_n_PE_392_TS"
"chr5"	"APC"	"APC.85"	112844012	112844132	0.0794344674944049	0.755581272333553	0.231791119338697	0.170824269090259	0	-0.561878887608115	-0.0102683354538271	-0.0313904191475465	0.25808780055739	0.356012363362546	0.235985365960428	0.0338411538154045	0.227667363377122	-0.117791083258182	-0.200054084450174	0.148391839892671	-0.411068597075898	0.0202293250027962	0.00385232549560658	0.160780579287145	-0.353349192563105	0.28684112906329	0	0.313564621952736	0.220515134095778	0.00681053211689308	-0.0190727334668736	0	0.2688167584278	0.273018494406416	0.00885091758226572	0.179579337797475	-0.0852023225368852	0.0139842294357013	-0.396421821111497	-0.505735809570581	0.0533207413573666	-0.26990588253908	0.234162558589392	0.207010766885878	0.0533207413573666	0.134254424450564	0	-0.0607262305406783	0.0270936608822751	-0.331709115679948	-0.42555072596152	-0.356833709835564	-0.518394883782166	-0.0177838312358142	0.107498385912281	0.252910188560087	0.30619898043088	0.0557248045267357	0.0221492772677556	-0.027119126348198	0.100898206352543	-0.313549677088041	-0.202629166515018	-0.0831412353002459	-0.362570079384708	0.0104354526663108	-0.0119892244629989	-0.0735086697355767	0	0.00864754861351131	0.0561899408476561	-0.15200309344505	-0.264227208746627	0	0.0612871207841456	0.00203914527359851	0.0509839287188049	0.111290988408144	0	0.325712569714876	0.0564195950623004	0.122809181967594	0	0.0627357553479627	-0.0768830899768983	0.0722080423344494	-0.27399361782366	0	0	0.0780025120012732	0.0366651255827617	-0.280483376590011	-0.021431380531511	-0.0443941193584534	-0.0019561969653263	-0.0378847600048555	-0.157312004830115	-0.52070795900186	0.107505625467985	0.0201215959207734	-0.0584166862253219	0.218797365798364	0.0241798124951265
"chr5"	"APC"	"APC.86"	112844132	112844252	0.273691909234515	0.15200309344505	0.507260143727912	0.273493500421207	0.110138624578754	-0.395585136612671	0.0164881227885691	-0.047934477063702	0.349480869067833	0.402546555095647	0.428438331772194	0.0356239097307212	0.267621675329446	0.105794664022597	-0.0743821963225762	0.294330536323332	-0.011285807546515	0	0	0.327656182343554	-0.292781749227846	0.467193471793231	0.295197729272841	0.408984829156586	0.35457285801495	0.0112711123350201	-0.134385679970001	0.0114727844439487	0.524177992208347	0.349304533818668	0.303098902815932	0.329592756938435	0.00320243203834375	0.19950599199203	-0.195212913163566	-0.404198266917379	0.357206308155382	-0.142554029926173	0.440572591385981	0.411760879562654	0.337153081252252	0.314051669276731	0	-0.0464355729902846	0.127801770386653	-0.210804447061236	-0.224215156943266	-0.0629774330503268	-0.298249098417852	0.0979751595632974	0.363361464506521	0.431282829468723	0.555372613811941	0.0651327117502311	0.0557877781857469	0.222870530716429	0.373814836552331	-0.180572245641821	0.012200453605527	-0.112474729258412	-0.308122295362332	0.205557982473188	0.16366601097063	0.158064846232251	0.123667336023812	0.17730453180791	0.302562770020431	-0.068018423428651	-0.0535810402048441	0.14914343930581	0.254101281063786	0	0.194968466718325	0.240672276634288	0.21978120787991	0.419969794821075	0.0654738374772815	0.293804493972974	0.263034405833794	0.24530681328445	0.00700338773776246	0.122335542924052	-0.142819771279714	0.115919287299567	0.00911658667697926	0.191995068901939	0.149100285542413	-0.202629166515018	0.168581834935378	0.0731958802752581	0.116034780727703	0.0667690122127009	0	-0.429684275243245	0.298548692446732	0.244215426190106	0.0306079859303962	0.22754741965852	0.103544857057792
"chr5"	"APC"	"APC.87"	112844252	112844372	0.36509724454309	0.255257055242075	0.562936194391157	0.376481088026359	0.0900218705517395	-0.369375257289823	0.0837513496932473	-0.0260538916479596	0.454721200751326	0.317549654376788	0.448014821725117	0.0972972013549148	0.334845084120799	0.173912709918481	-0.0382700169277173	0.386124807363605	0.235419101632687	0.0948591863414412	0.0501234794258363	0.320389766992306	-0.240698075855693	0.620313611918232	0.257431699604418	0.471419969176363	0.415037499278844	0.117668764310888	-0.00364777701514429	0.0477955110963828	0.490184275969056	0.493730130901451	0.28647096107046	0.41415538672254	0.0960018198773538	0.217165259672898	-0.139987717288209	-0.29669080338834	0.498078659775931	-0.144816552851781	0.500560130695397	0.520111356371188	0.333556097140202	0.350186354928876	0	0.0897966703506458	0.210850799453757	-0.107446289893755	-0.114215568856025	0.0647702553902378	-0.141407978205851	0.145501527503095	0.414128714971068	0.369315597417145	0.523441091897357	0.187370135901722	0.185056270063475	0.295455883526171	0.368020872777356	-0.146356530303908	0.0300572338561799	-0.0189581577038844	-0.235464004137893	0.286994304777975	0.174029399775049	0.262377291251316	0.0857758072936622	0.248329210520074	0.273469858500105	-0.0406419844973459	0.0376704179660551	0.244492345824389	0.255748051755301	0.0273387085905103	0.291090690964769	0.358224224110352	0.321928094887362	0.483967839982805	0.183683179549976	0.386160421988707	0.538419914784126	0.276303006989306	0.0814498136197421	0.0399493800477072	-0.125843932978195	0.184667020518872	0.0411916873201097	0.290481411178617	0.131450853627677	-0.148938418812218	0.190864339134675	0.133889254533816	0.278386668194102	0.156725503687453	0.103093492964104	-0.359328066692556	0.356970806545364	0.266020911494767	0.123472339464603	0.243271151012364	0.082462160191973
"chr5"	"APC"	"APC.88"	112844372	112844492	0.340527221648565	0.554330882067493	0.757799097583372	0.488499661219865	0.208717484439371	-0.213968846751443	0.181044950443196	0.0112858075465151	0.537209369272788	0.225881407416328	0.596854396790116	0.167052332228006	0.314660094423323	0.371558862611963	0.0122090576952175	0.483783666353789	0.389502407171706	0.107694196938078	0.0638833640319877	0.35454951645656	-0.206149342292143	0.71447323371756	0.451301043265615	0.530829063587678	0.433167303384383	0.175496796111986	0.0384741478146356	0.0714351380429489	0.505753318324271	0.57128756382408	0.423156232245747	0.444700477008658	0.129178659099003	0.355437357077613	-0.0278118500176686	-0.105116705814214	0.613978574581326	0	0.654503433974233	0.594200707576494	0.410960935275442	0.339735580467871	0.127523751722153	0.0919675800019307	0.357715658981697	-0.058574826185459	-0.0555773478948802	0.18653626835975	0.0302146130470078	0.228416208964218	0.50353490137731	0.458891788868271	0.622465040469154	0.23225857445968	0.313081054209638	0.462897138057436	0.592788064492962	-0.050626073069968	0.115213591098346	0	-0.126239997379968	0.359598512853417	0.362270982246519	0.305269626134531	0.196142522178623	0.240358967865897	0.318239907857248	0.122927521905143	0.185773830100294	0.466567799918926	0.380540255002407	0.216133430864766	0.445048170660355	0.478875242331465	0.353292265796697	0.512982549690803	0.215728691055437	0.514920768311717	0.590576107184683	0.360256213546462	0.189104720237147	0	0	0.308122295362332	0.269900308338668	0.42685324952604	0.291022053301647	0.00377175388920852	0.398261786528017	0.314510623324879	0.48053079857687	0.255021436257248	0.21514268225706	-0.164169909331918	0.523831140690854	0.34985017992074	0.30056403549356	0.312169128425034	0.107345409687074
"chr5"	"APC"	"APC.89"	112844492	112844612	0.237523079593123	-0.110182917750423	0.511778154117194	0.362344605438654	0.100499075951249	-0.246230779452781	0.0741818131557027	0.0169531332811971	0.379178662661878	0.109877617772373	0.379973849584105	0.154328146391294	0.224145392440199	0.224537693168005	0.00996111005020147	0.315111433345385	0.281325554691283	0.0348213615091098	0.0433563691943818	0.234840255599249	-0.207847484586066	0.457547794594805	0.361082764777837	0.31290471424189	0.288626119736535	0.0451349127205009	0	0.0446888175600478	0.255770979335254	0.269373789206764	0.269360044083209	0.171088934575948	0.0615252535755656	0.22480374571677	-0.115016660339923	-0.172946353417549	0.382060176832571	0.010595115239199	0.442709917763398	0.34242948072397	0.211874549422449	0.181350608240086	0.0659975587742401	-0.0121235590824895	0.226928553542757	-0.178500895622126	-0.117183539370339	0.0296793446647067	-0.0453919028140144	0.0602255810298227	0.374848409163145	0.276517635197416	0.363173717485937	0.0849646673951429	0.190986616970142	0.296035302402544	0.408769444346411	-0.132682483203822	-0.018071572922018	-0.0572439518344757	-0.142643593254024	0.182044195817603	0.214908027435542	0.192201921729147	0.160088104120227	0.172224117531901	0.173331602885562	0.0298088092160536	0.131844656016061	0.362570079384708	0.419983321883646	0.172331499149408	0.342423125043218	0.377136645745898	0.304209369066464	0.361438109894788	0.110837349624148	0.505974204574328	0.421923884864084	0.35531039094166	0.131529622705302	0.0376250722999171	-0.0218831178984497	0.282063634009423	0.179409250785702	0.31761510201628	0.220737384971749	0	0.314964147137598	0.146001097641593	0.357135169808199	0.234996861469933	0.181384116817376	-0.124601010932822	0.413097088709409	0.20478302174307	0.20233323665764	0.274033404783051	0.00256935961213316
"chr5"	"APC"	"APC.90"	112844612	112844732	0.0375967866576518	-1.32698132261365	0.449588809490741	0.271408666926911	-0.0195527974214004	-0.486012217740614	-0.020225028064034	-0.0693130913320587	0.22535483519231	0.208678486884573	0.188692902774231	0.0806506599882385	0.143285876343941	-0.0186156781673469	-0.147306698780294	0.124611440945805	-0.0411247333862033	-0.121306296222134	-0.0676387168753632	0.130369022960564	-0.365085677303491	0.366969059110853	0.0763094561626804	0.272793372296122	0.131058114484753	-0.045264733735782	-0.0787431152212789	-0.0898233018526242	0.0710830980614827	0.121136437501635	0.0407094490179636	0.0802595719154591	-0.093694794961854	0.136122293351574	-0.344990001750587	-0.421881880320899	0.154187340706926	-0.254024030385559	0.269866439316219	0.23624672541007	0.0477757245694137	0.13165782413287	-0.092723192358419	-0.167366706842553	-0.00522716166354938	-0.320432298961881	-0.305626282558262	-0.335835668250458	-0.422233000683048	0.00499202934375408	0.286938972395512	0.175999515851997	0.195071815336936	-0.0073048006232334	0.0119330294959802	0.0558912008920452	0.138398495888369	-0.220929983257962	-0.195052914452731	-0.0965484883582526	-0.245004118236819	0.0119726416660759	-0.00209846588399782	0.010219842317879	0	0.147695054058847	0.0951085861993095	-0.0709918315714385	-0.134465914634298	0.0767149661408127	0.338063437373186	-0.0221276583298221	0.172107266328062	0.200077835448913	0.2529362965359	0.379472139295128	0.0290973568807247	0.267439584953795	0.174330180562313	0.240791332161957	-0.0259952085329446	0.0643688191197195	-0.229378851652555	0.14086253583985	0	0.212379659789475	0.0568223390338739	-0.18754420624953	0.0667378078989565	-0.0121337556358552	0.200298650485831	0	-0.00672586318831332	-0.342567860946399	0.218099174370145	0.0548619350345184	0	0.290928411969456	-0.00460190195900867
"chr5"	"APC"	"APC.91"	112844732	112844852	0.173274654771757	-0.601981084611002	0.673499175322814	0.480925434935301	0.0446888175600478	-0.352137605465389	0.0447383147652844	0.0071244344333815	0.389614902398937	0.266012105633689	0.430434604237347	0.104494167871106	0.278482804922458	0.159411774759637	-0.0379124162960766	0.370728602771872	0.0992616313730767	0.0503609611202668	0.0854221428488727	0.367945606852121	-0.304627080930159	0.70842618795228	0.333384045274112	0.591429096222387	0.528196456693733	0.0623291332931601	0.0194698641982248	-0.031478231473168	0.328737652884623	0.442759640435401	0.33793767917618	0.261723460681447	0.0997731346724921	0.26190774037951	-0.203328159709526	-0.332575339086871	0.504320316853411	-0.0540766727557926	0.512884822676988	0.550411190509259	0.259935167174907	0.234465253637023	0	-0.0185677600392719	0.210644761353617	-0.197496289450905	-0.193823269139677	-0.0423108048579644	-0.266907414981	0.0741468919799693	0.42410158170708	0.419249750565758	0.547324843357791	0.213221835444862	0.182794801693354	0.289506617194985	0.415835229484897	-0.0622283001753411	0.023458972823989	0.0197903657600073	-0.116441908222105	0.239860598913659	0.222392421336448	0.276567561487487	0.203955173079772	0.279382399921277	0.395928676331139	-0.0139391909578737	-0.00423699288647071	0.252187023596801	0.430112819740942	0.174217827260576	0.356442845367996	0.386295114292826	0.374720044091356	0.588724419517355	0.100327058672727	0.440572591385981	0.377562793860181	0.41761144294267	0.062228300175341	0	-0.167109985835258	0.238902743360896	0.180282576924677	0.45592633039171	0.208739054062696	-0.140257885771951	0.335603031784439	0.207232614165442	0.389875552722114	0.119435230988619	0.0165353677262998	-0.306552869000446	0.459966842179288	0.318502620288239	0.20216533844252	0.357728816315209	0.0807117992592594
"chr5"	"APC"	"APC.92"	112844852	112844972	0.366977782002497	-2.0920686239874	0.734206891327888	0.674124720595975	0.16316627576778	-0.18467673177211	0.120694347902434	0.0339565164129809	0.582368724425673	0.224002817307585	0.661293555855306	0.126073338616545	0.459977535713811	0.363272651601356	-0.00719310967037599	0.544430431658772	0.320587211130713	0.283921772307618	0.32155250716253	0.553280707958251	-0.199806185779803	0.887685910594238	0.555693203337273	0.803095183236218	0.813363271453592	0.232228359052619	0.0343200731838762	0.0836042858942322	0.517058436219353	0.67849428781496	0.517275693209581	0.512290065784373	0.234735085028134	0.430905546877395	-0.0187650817452032	-0.199462901151819	0.798465320705073	0	0.724846163941146	0.702683615171972	0.464668267003444	0.375898044566318	0.108846092057818	0.0493800430162152	0.449333472013921	-0.0267008554244343	-0.0617792213470705	0.219816356435044	-0.100863242556993	0.316753881372009	0.584049113516928	0.554526390286523	0.810237430590726	0.308670569849217	0.333881554238697	0.472300298908274	0.604232527651473	-0.0331973929638186	0.143818833137899	0.152376800231465	-0.060935983384686	0.462266300341325	0.464728695286386	0.413275198163414	0.366857437787806	0.40036385923592	0.560288729975614	0.149476165416011	0.144708983767724	0.494006774715656	0.63521069059844	0.402035653544966	0.571824229905619	0.592551041596484	0.578619028487964	0.767805650913682	0.258408525987927	0.695604011669684	0.62896009594112	0.434092783841377	0.156513190063818	0	-0.0456190809958692	0.266134513154625	0.335693569197769	0.557741031986132	0.307590020674181	-0.0941273745706537	0.495756221142766	0.369718046315311	0.538707433103226	0.295213578231437	0.128161138128531	-0.128965557368179	0.629543703661651	0.484667339091167	0.395235669873418	0.425873352268745	0.165223643472128
"chr5"	"APC"	"APC.93"	112844972	112845092	0.362941477260589	-1.38426515048403	0.763004045712744	0.555405614632545	0.211576285058187	-0.197276076165148	0.135903696844224	0.0383422020453022	0.611677437401175	0.183391887715526	0.720231198549841	0.196163595674513	0.414116336084269	0.374515684290616	-0.0339596261353225	0.522450818533679	0.405338460858384	0.363915910132945	0.306908577662422	0.508332738388847	-0.220423543458859	0.900613091125955	0.506687980981171	0.680548042258621	0.696427959966608	0.333869551126122	-0.0269763857646757	0.183225695280269	0.503974324352174	0.66867841526412	0.458809901307749	0.491676875374804	0.169876615647835	0.519658047231844	0	-0.223373512867551	0.726902366649254	0	0.762613875911164	0.720987937328537	0.469822894030167	0.313307612315018	0.162434002573099	0.0968332620372988	0.438214603869686	-0.0470563239022389	-0.0501131148278035	0.217746503128603	-0.0563528693847065	0.291811423848274	0.549280947913732	0.559650388931788	0.818275062562658	0.30805385729261	0.438248203051595	0.465867443618972	0.548608577004783	-0.0592674722787931	0.177601407579012	0.154428665119144	-0.065445062403239	0.455622629919474	0.496617707886171	0.381833397296514	0.332228912133378	0.350073798264813	0.563574608613719	0.123819702852422	0.105048845259213	0.52067670240656	0.652211437644893	0.312665724205462	0.614562377033097	0.569574716758235	0.600843300814632	0.756747495324348	0.233978748463534	0.675991740989479	0.633191239807508	0.486631583015525	0.0844090248454843	-0.0085114998555174	-0.0349704095230727	0.184305158979762	0.313715845793314	0.569757042094936	0.28067915537461	-0.0719388427516527	0.469755061906058	0.337185712336045	0.508563325968176	0.312181203905129	0.229762435589234	-0.130951391950232	0.584480799534414	0.512262451518956	0.393333913866253	0.475052346215075	0.143169772230456
"chr5"	"APC"	"APC.94"	112845092	112845212	0.192291740832854	-1.33861425556821	0.597200770214836	0.448849973422436	0.165865746826796	-0.221322073487379	0.121257716542328	0.0454815441688301	0.498775452119105	0.203670447715681	0.537594235484688	0.218483547874972	0.34629699838856	0.200416222139528	-0.0250459185698956	0.414544498942761	0.308418729398008	0.29176612437711	0.225849121976861	0.365511876223024	-0.191723228044648	0.736274041045564	0.346809316599292	0.582330805279821	0.503648917818877	0.120057004707841	-0.0747677684019722	0.163723877814726	0.452163330987269	0.574231107375198	0.301455056713954	0.40019936528004	0.143399302453313	0.355757138135288	-0.08341183140843	-0.22930186142402	0.529383578074607	-0.0408433516608928	0.592493148428887	0.565997412838449	0.347900964282304	0.282896697650485	0.0216671424738616	0.0192807141385367	0.314530997351908	-0.0826686577291306	-0.0456380815040192	0.092437698506398	-0.201834249397056	0.148226977416531	0.419257564120461	0.48538534120912	0.62576664044413	0.279581804177768	0.421431973155884	0.417652920554716	0.429634875491802	-0.0568978752552654	0.0775154676134199	0.043141627622042	-0.0993062464378179	0.376421842177262	0.31826703638378	0.266665134079795	0.229168392361825	0.295915757193177	0.400752173988851	0.00377983911578871	0.00347637527459396	0.295950661816806	0.468958338361775	0.120554155354464	0.400568410720008	0.414645409307443	0.363379875880863	0.518554729935662	0.227707176138691	0.546738630565671	0.386821590686019	0.434673526705607	0.0765928781803751	0	-0.118433128094331	0.258954247450421	0.148730247519749	0.415037499278844	0.137721653045661	-0.0464188676656081	0.327941217570587	0.236330778410657	0.396017918189739	0.171062130266641	0.160712571492471	-0.258421058371661	0.434611033147265	0.311695967279544	0.197994742224943	0.354839942394232	0.0745926755524821
"chr5"	"APC"	"APC.95"	112845212	112845332	0.161280907033061	-1.11911121188768	0.449802917439521	0.344933260814495	0.0562682196467452	-0.400283732588817	0.0923147499836796	-0.0467942114789411	0.293660369864557	0.258734268400168	0.34938945704333	0.0600613904859031	0.169281084876886	0.0260378609015232	-0.0614005446641433	0.257585861302047	0.0175299245575763	0.111273802521408	0.090266654622656	0.233163876251656	-0.254124924244096	0.52206446637788	0.107365787973339	0.438509633397354	0.357609219229774	-0.0257886814349053	-0.174204728819548	0.028123600914388	0.281315448069164	0.387504315522699	0.160194428670701	0.23413507969328	-0.00621852273515731	0.20586069744656	-0.222870530716429	-0.396095935625384	0.347373111444826	-0.132894270497345	0.409670989529028	0.37354537036038	0.167069874761623	0.161638390257352	0	-0.095229456265851	0.162729500038108	-0.238404739325079	-0.198144875089771	-0.0614005446641433	-0.312959631165476	0.0222147338155262	0.350156385879739	0.36969451381809	0.461763435923484	0.136400967302777	0.151760603312386	0.241008099503795	0.274586691478572	-0.0918388670650768	-0.0170735133589414	0	-0.161212570105739	0.251794654730032	0.115309315756565	0.0252162856088371	0.0638367387263939	0.169533018002627	0.202579167553295	-0.0582676551791805	-0.0332518057963849	0.0615143892127041	0.333699610012654	0.0523845801800139	0.179852876371923	0.293563203634001	0.251283400141436	0.388521054499769	0.0995356735509144	0.347530679920567	0.15376570214431	0.23492076962488	0.0785334025466896	0	-0.12988028254691	0.223203607773838	0	0.295547219352285	0.038877368566945	-0.132014915654058	0.173083745530545	0.110660844378519	0.192359254258273	0.0287829006290292	-0.0181931167659696	-0.399979124486827	0.24006890603212	0.14393934873161	0.0204278816977889	0.342035668335937	0.00243082625476211
"chr5"	"APC"	"APC.96"	112845332	112845452	0.0081855257368636	-0.249060371798528	0.3298477581836	0.260345318306154	0	-0.607309932238956	0.102810805583776	-0.0157100830886617	0.211094830002062	0.250874351560405	0.202816882999687	0.0493277123635683	0.145093148462377	-0.142293882465122	-0.208909191972826	0.11281131883403	-0.224401746230734	-0.0280506900259206	0	0.0897301606560122	-0.388232085504762	0.319390372085463	0.0364380112885912	0.295044800736415	0.0891172449799222	-0.0365876339087685	-0.0847226789054272	-0.110068231551317	0.169692327457308	0.229548984128731	-0.0214690723904118	0.118496762635309	-0.0915449418768262	0.115872097685406	-0.399762234939925	-0.583658664174311	0.178970141045319	-0.236819491971728	0.281161024018117	0.260960077595935	0.0893092154295206	0.17176634826648	-0.0526497971196978	-0.180398332671821	0	-0.346948509436674	-0.385891153619327	-0.309643615107366	-0.415957292131733	-0.0109878295099692	0.279403478240805	0.241314209210203	0.28244626099506	-0.0268128311339666	-0.0372596185690824	0.0375443688601352	0.100384068189235	-0.256267286974471	-0.226003674888827	-0.125271194378921	-0.29735447901767	0.13230729210413	-0.0322085809103355	-0.101954643014778	0	0.164248378982463	0.0786247656408048	-0.0961237010321956	-0.129094786135007	0	0.267019753784973	-0.0134383743248046	0.0856300715256963	0.187839730441508	0.19539568895843	0.271071724899212	0.0603377858382658	0.156656952451267	0.0443032266168333	0.193910045178974	-0.0462627226886475	0	-0.257681171339587	0.0196883349221121	-0.0335092621902511	0.144978644312081	-0.0257302750934176	-0.248259053153395	-0.0201266998519171	-0.0371342464103834	0.0580526680461653	-0.0123572065199828	-0.142330613291701	-0.436792051919365	0.0999336035054133	0.00385232549560658	-0.0711488409602106	0.309562829721547	-0.0618392538178627
"chr5"	"APC"	"APC.97"	112845452	112845572	0.0851394524744106	-0.380160014077998	0.390789953032167	0.312567791451811	0.043212066821299	-0.570996321557153	0.184656310763801	0.0295809905497179	0.315588711514392	0.261574188056414	0.260764232208967	0.0877759600884409	0.19990642726833	-0.0577154978562873	-0.154781515181771	0.145262947208043	-0.124942866978556	-0.00594109984778528	0.046509964597736	0.12396415428367	-0.400087157812872	0.404149183136108	0.0552119049661503	0.329064276168991	0.161535238464462	0.0294939411414747	-0.026855491826706	-0.0497079192549212	0.277704094630679	0.283440616495631	0.0114228232601179	0.186596033269591	-0.0169398624217122	0.143364175171177	-0.386621817114757	-0.533949334801834	0.239786142229916	-0.226841754210413	0.31378330850163	0.3040061868901	0.164875311159533	0.197368397653972	0	-0.107779093188367	0.0217313822136983	-0.260169072139404	-0.326650505129765	-0.270548459491101	-0.444784842672896	-0.0182622063927283	0.287193678758273	0.246914740470517	0.320112241858602	0.0258400049352596	0.00650351983766032	0.0593552776164212	0.186834779952395	-0.281110696073928	-0.206648358138584	-0.0990944149327355	-0.336739564927631	0.12961273813047	0.00984778595634721	-0.0235135945008867	0	0.182636053191866	0.155845159739444	-0.108826199172451	-0.175191056855839	0	0.231443235468261	-0.00620514952670808	0.0877887880923077	0.18322182405577	0.173706641984739	0.2688167584278	0.0516841552889308	0.166604643150701	0.0378020327123845	0.20083385597735	-0.0311609314864606	0	-0.304854581528421	0.0325259035214476	0	0.192365458784453	0.00586859808913806	-0.255073120131111	0.0116660612033731	0	0.138997383620287	0.00652804299749784	-0.0729794453571056	-0.467310912066883	0.151355999897135	0.0573060600510392	-0.0379054984382324	0.269126679149418	-0.00862600501559854
